MW	0	always felt inferior to his older brother	ADJ	NN	2
MW	0	reinforce levees	VERB	NN	0
MW	0	reinforce our troops	VERB	NN	0
MW	0	reinforce the elbows of a jacket	VERB	NN	0
MW	0	At length the cat steps halfway out the door, showing his spotted brown coat and the stripes on his legs.	ADV	NN	5
MW	0	bend a bow	VERB	NN	0
MW	0	bend a pipe	VERB	NN	0
MW	0	… Grand Cayman offers a plethora of bustling restaurants, ritzy resorts and comfortable condos …	NOUN	NNS	5
MW	0	… a world whose credibility is threatened by the meaningless plethora of material goods it goes on producing.	NOUN	NNS	10
MW	0	She still talks about your wedding and how perfect it was.	VERB	NN	2
MW	0	We were talking about last night's game.	VERB	NN	2
MW	0	a foray into enemy territory	NOUN	NN	1
MW	0	the novelist's foray into nonfiction	NOUN	NN	2
MW	0	attempted sneak and surprise forays	NOUN	NNS	4
MW	0	a sweaty day	ADJ	NN	1
MW	0	sweaty socks	ADJ	NN	0
MW	0	sweaty work	ADJ	NN	0
MW	0	The takeaway is clear: cats are a growing environmental concern because they are driving down some native bird populations …	NOUN	NN	1
MW	0	One of the main takeaways stressed by the panelists was that social media is about conversation, not just dissemination.	NOUN	NNS	4
MW	0	salubrious habits	ADJ	JJ	0
MW	0	"… You have both always had large private means, and have never had the wholesome discipline of work."	ADJ	NN	14
MW	0	his wholesome good looks	ADJ	NN	1
MW	0	uninhibited exuberance	ADJ	JJ	0
MW	0	a festive uninhibited party	ADJ	JJ	2
MW	0	in another incarnation he might be a first vice-president	NOUN	NN	2
MW	0	a very odd way to show gratitude	ADJ	NN	2
MW	0	worked at odd jobs	ADJ	NN	2
MW	0	diminish an army's strength	VERB	NN	0
MW	0	diminish a rival's accomplishments	VERB	NN	0
MW	0	His role in the company was diminished.	VERB	VBN	6
MW	0	a political minefield	NOUN	NN	2
MW	0	was bludgeoned to death	VERB	VBN	1
MW	0	mental bludgeoning	VERB	NN	1
MW	0	reassuring news	ADJ	VBG	0
MW	0	a reassuring smile/response	ADJ	VBG	1
MW	0	This is a side of her character that few people have seen.	NOUN	NN	6
MW	0	a character in a play	NOUN	NN	1
MW	0	granite stones harsh with lichen	ADJ	NN	2
MW	0	harsh colors	ADJ	NN	0
MW	0	broke a plate	VERB	NN	0
MW	0	break the law	VERB	NN	0
MW	0	Break the chocolate bar in half.	VERB	NN	0
MW	0	They were curious as to who won the game.	ADJ	JJ	2
MW	0	a curious coincidence	ADJ	JJ	1
MW	0	The cat was curious about its new environment.	ADJ	JJ	3
MW	0	a political minefield	NOUN	NN	2
MW	0	a tree-lined street	ADJ	JJ	1
MW	0	The moon highlighted the tree tops.	VERB	VBN	2
MW	0	The speech will highlight the need for education reform.	VERB	NN	3
MW	0	Outdoor lighting is an important part of any garden design, providing ambiance and highlighting key features like plants, water features, and walkways.	VERB	VBG	13
MW	0	a brilliant light	ADJ	NN	1
MW	0	a brilliant example	ADJ	NN	1
MW	0	buried their pet rabbit in the backyard	VERB	VBN	0
MW	0	a dog burying a bone	VERB	VBG	2
MW	0	was buried with full military honors	VERB	VBN	1
MW	0	maintain machinery	VERB	NN	0
MW	0	maintain a position	VERB	NN	0
MW	0	an absorbing novel	ADJ	VBG	1
MW	0	an army of birds	NOUN	NN	1
MW	0	a wine cave	NOUN	NN	2
MW	0	put the book on the table	VERB	NN	0
MW	0	put traitors to death	VERB	NN	0
MW	0	kept her room neat	ADJ	NN	3
MW	0	a neat trick	ADJ	NN	1
MW	0	reckon the days till Christmas	VERB	NN	0
MW	0	fantastic works of art	ADJ	JJ	0
MW	0	She aims to win.	VERB	NNS	1
MW	0	Aim carefully before shooting.	VERB	NN	0
MW	0	replace cards in a file	VERB	VB	0
MW	0	reverse order	ADJ	NN	0
MW	0	sailing toward the horizon	NOUN	NN	3
MW	0	arrange flowers in a vase	VERB	NN	0
MW	0	arranged a reception for the visitor	VERB	VBN	0
MW	0	arrange cards alphabetically	VERB	NN	0
MW	0	a plumbing fixture	NOUN	NN	2
MW	0	Fire consumed several buildings.	VERB	VBN	1
MW	0	consumed his inheritance on luxuries	VERB	VBN	0
MW	0	The conflagration between the two countries lasted for ten years.	NOUN	NN	1
MW	0	The conflagration destroyed the warehouses.	NOUN	NN	1
MW	0	discordant opinions	ADJ	NN	0
MW	0	a discordant tone	ADJ	NN	1
MW	0	lost his glove	VERB	VBN	0
MW	0	protesters were chanting outside	VERB	VBG	2
MW	0	was in wretched health	ADJ	VBN	2
MW	0	will ruin your chances of promotion	VERB	NN	1
MW	0	admits no possibility of misunderstanding	VERB	NNS	0
MW	0	an open window had admitted rain	VERB	VBN	4
MW	0	his sentences and phrases are too often pedestrian, commonplace, and flat	ADJ	JJ	7
MW	0	pedestrian traffic	ADJ	JJ	0
MW	0	"To Thee I do commend my watchful soul / Ere I let fall the windows of mine eyes."	VERB	NN	4
MW	0	Your proposal has much to commend it.	VERB	NN	5
MW	0	… she habited herself in a peculiarly becoming dress of white linen …	VERB	VBN	2
MW	0	It is the nature of such pedantry to habit itself in a harsh and crabbed style.	VERB	NN	8
MW	0	… its efforts were supported by the cavalry which … compensated for the infantry's lack of mobility.	NOUN	NN	16
MW	0	A large body of academic research shows that inequality and lack of social mobility hurt not just those at the bottom; they hurt everyone.	NOUN	NN	13
MW	0	… it becomes cost-effective and socially advantageous to provide urban mobility by means of metros: urban rail mass transit systems on exclusive rights-of-way.	NOUN	NN	10
MW	0	a swift runner	ADJ	NN	1
MW	0	a swift transition	ADJ	NN	1
MW	0	encapsulated water bacteria	ADJ	VBN	0
MW	0	She taught him how to sing harmony.	NOUN	NN	6
MW	0	a painting exhibiting harmony of color and line	NOUN	NN	3
MW	0	She glanced backward over her shoulder.	ADV	NN	2
MW	0	Count backward from 10.	ADV	NN	1
MW	0	a suspicion that she scarcely dared to hint	VERB	NN	7
MW	0	She's been gifted with a beautiful voice.	VERB	VBN	2
MW	0	It makes an excellent choice whether you're gifting one bottle for the honeymoon or a case to be savored for years, or even decades, to come.	VERB	VBG	7
MW	0	was recalled to active duty	VERB	VBN	1
MW	0	her performance is the film's redeeming feature	ADJ	VBG	5
MW	0	sly remarks to pique their curiosity	VERB	NN	3
MW	0	what piques linguistic conservatives	VERB	NNS	1
MW	0	jousting debaters	VERB	NN	0
MW	0	pocketed the change	VERB	VBN	0
MW	0	a steep rocky peak	NOUN	NN	3
MW	0	The cap's peak shades his eyes.	NOUN	NN	2
MW	0	gripped the door handle	VERB	NNS	0
MW	0	a story that grips the reader	VERB	NNS	3
MW	0	the accession of a new queen	NOUN	NN	1
MW	0	the museum's latest accessions	NOUN	NNS	3
MW	0	a politician's accession to power	NOUN	NN	2
MW	0	flopped into the chair	VERB	VBD	0
MW	0	hopes to go to Heaven when she dies	NOUN	NN	4
MW	0	a hardworking young woman	ADJ	VBG	1
MW	0	Our students have to be very hardworking and committed. They put in long hours. …	ADJ	VBG	6
MW	0	a shy and withdrawn child	ADJ	NN	3
MW	0	fruitful soil	ADJ	NN	0
MW	0	a fruitful discussion	ADJ	NN	1
MW	0	exchanging future security for immediate pleasure	VERB	VBG	0
MW	0	a dogged competitor	ADJ	VBN	1
MW	0	dogged devotion	ADJ	VBN	0
MW	0	didn't exercise good judgment	VERB	NN	1
MW	0	exercise a muscle	VERB	NN	0
MW	0	got no farther than the first page	ADV	NN	2
MW	0	see to it that I do not have to act any farther in the matter	ADV	NN	11
MW	0	nothing could be farther from the truth	ADV	NN	3
MW	0	Sid snored on. Tom was aggravated. He said, "Sid, Sid!" and shook him.	ADJ	VBN	5
MW	0	aggravated manslaughter	ADJ	VBN	0
MW	0	The maid sounded very aggravated.	ADJ	VBN	4
MW	0	an evil impulse	ADJ	NN	1
MW	0	brotherly love	ADJ	RB	0
MW	0	kept a tight rein on the proceedings	NOUN	NN	3
MW	0	cast a fishing lure	VERB	NN	0
MW	0	cast dice	VERB	NN	0
MW	0	We led out more rope and fixed it in place up steeper snow.	VERB	VBN	6
MW	0	fixes his eyes on the horizon	VERB	NNS	0
MW	0	the tree always yields good fruit	VERB	NNS	3
MW	0	buoy an anchor	VERB	NN	0
MW	0	a raft buoyed by empty oil drums	VERB	NN	2
MW	0	a dramatic actor	ADJ	JJ	1
MW	0	a dramatic story	ADJ	JJ	1
MW	0	… has earned three Oscar nominations for his dramatic roles …	ADJ	JJ	8
MW	0	controlled drugs	ADJ	VBN	0
MW	0	conduct a class	VERB	NN	0
MW	0	conduct a class	VERB	NN	0
MW	0	conduct an opera	VERB	NN	0
MW	0	conduct an experiment	VERB	NN	0
MW	0	conducted herself in a professional manner	VERB	VBN	0
MW	0	conduct a business	VERB	NN	0
MW	0	Storm clouds loomed on the horizon.	VERB	VBN	2
MW	0	deficits loomed large	VERB	VBN	1
MW	0	fading flowers	VERB	NN	0
MW	0	The fabrics faded in the strong sunshine.	VERB	VBD	2
MW	0	Our narcissistic culture has turned us into a nation of body-image "junkies" using everything in our power to carve, reshape, remold, and recast our bodies' natural shapes and processes so that they are better fitted to our desires.	ADJ	JJ	1
MW	0	Our narcissistic culture has turned us into a nation of body-image "junkies" using everything in our power to carve, reshape, remold, and recast our bodies' natural shapes and processes so that they are better fitted to our desires.	ADJ	JJ	1
MW	0	He was a very narcissistic man, not too concerned with the world.	ADJ	JJ	4
MW	0	But when a mother's narcissistic needs are so great that she cannot relate to her child as he really is, she loves her child as a self-object—that is, as someone put on this earth to meet her needs.	ADJ	JJ	4
MW	0	a prose style stripped to the bones	VERB	VBD	3
MW	0	threadbare clothes	ADJ	NN	0
MW	0	handy with a hammer as well as with a paintbrush	ADJ	NN	0
MW	0	struggling with the problem	VERB	VBG	0
MW	0	struggled through the high grass	VERB	VBN	0
MW	0	Paella, once the lowly meal of farmers … has indeed evolved into a very sumptuous one-dish meal …	ADJ	RB	3
MW	0	a lowly task	ADJ	RB	1
MW	0	It's easy to overlook the lowly alphabet book.	ADJ	RB	5
MW	0	bushes sprawling along the road	VERB	VBG	1
MW	0	an actor currently starring in a hit Broadway show	VERB	VBG	3
MW	0	In the fall of 1925, Elkins starred on the gridiron …	VERB	VBN	6
MW	0	She had a starring role in his latest film.	VERB	NN	3
MW	0	troubled feelings about the decision	ADJ	JJ	0
MW	0	our troubled cities	ADJ	JJ	1
MW	0	The composer orchestrated the music for the symphony orchestra.	VERB	VBN	2
MW	0	orchestrated preparations for the banquet	VERB	VBN	0
MW	0	defeated their archrivals in the championship game	VERB	VBN	0
MW	0	defeat a hope	VERB	NN	0
MW	0	The bill was defeated in the Senate.	VERB	VBN	3
MW	0	retune an engine	VERB	NN	0
MW	0	a guitar/string that constantly needs to be retuned	VERB	VBN	7
MW	0	succumb to temptation	VERB	NN	0
MW	0	green fields	ADJ	JJ	0
MW	0	a short vacation	ADJ	JJ	1
MW	0	boosted him up over the fence	VERB	VBN	0
MW	0	plans to boost production	VERB	NN	2
MW	0	dazzling lights	ADJ	VBG	0
MW	0	a dazzling display of talent	ADJ	VBG	1
MW	0	mix a drink at the bar	VERB	NN	0
MW	0	wore a rabbit's foot as a good-luck charm	NOUN	NN	7
MW	0	a remote region accessible by rail	ADJ	JJ	3
MW	0	information that should be accessible to everyone	ADJ	JJ	4
MW	0	fashions at accessible prices	ADJ	JJ	2
MW	0	She aims to win.	VERB	NNS	1
MW	0	Aim carefully before shooting.	VERB	NN	0
MW	0	Every spring the National Football League conducts that most cherished of American rituals, the college draft. A couple of months before the event, prospective players show off their abilities in an athletic audition known as the combine.	NOUN	NN	36
MW	0	… Grumman Corp. lost the advanced tactical aircraft contract to the combine of McDonnell Douglas and General Dynamics.	NOUN	NN	11
MW	0	exploded in anger	VERB	VBD	0
MW	0	hunt buffalo	VERB	NN	0
MW	0	hunted the escapees	VERB	VBN	0
MW	0	a catalyst poison	NOUN	NN	2
MW	0	dismiss the visitors	VERB	NN	0
MW	0	He was dismissed fired{/gloss} from his job.	VERB	VBN	2
MW	0	Class is dismissed.	VERB	VBN	2
MW	0	an insatiable appetite for work	NOUN	NN	2
MW	0	He has a hearty appetite.	NOUN	NN	4
MW	0	He was hit by a car.	VERB	NN	2
MW	0	The tank was hit by enemy fire.	VERB	NN	3
MW	0	His mom told him to stop hitting his sister.	VERB	VBG	6
MW	0	She accidentally hit her head getting into the car.	VERB	NN	2
MW	0	a rational understanding of the laws of nature can quench impossible desires	VERB	NN	9
MW	0	a rational understanding of the laws of nature can quench impossible desires	VERB	NN	9
MW	0	drying her hair	VERB	VBG	0
MW	0	lascivious acts/thoughts	ADJ	JJ	0
MW	0	arrested for lewd and lascivious assault	ADJ	JJ	4
MW	0	swirling water	VERB	VBG	0
MW	0	oily rags	ADJ	RB	0
MW	0	laces her fingers behind her head	VERB	NNS	0
MW	0	a ritual dance	ADJ	JJ	1
MW	0	ritual purity	ADJ	JJ	0
MW	0	The novices spend part of each day in prayer and meditation.	NOUN	NNS	1
MW	0	stressing the equipment	VERB	VBG	0
MW	0	this traffic is stressing me out	VERB	VBG	3
MW	0	a man of dignified bearing	NOUN	NN	4
MW	0	a woman past bearing	NOUN	NN	3
MW	0	… a confident and cheerful bearing.	NOUN	NN	5
MW	0	fans lingered outside the door	VERB	VBN	1
MW	0	lingering doubts	VERB	VBG	0
MW	0	a ticklish subject	ADJ	NN	1
MW	0	The novices spend part of each day in prayer and meditation.	NOUN	NNS	1
MW	0	a venerable jazz musician	ADJ	JJ	1
MW	0	encouraged by the venerable doctor's head-nodding	ADJ	JJ	3
MW	0	dictate for the stenographer	VERB	NN	0
MW	0	resents being dictated to	VERB	VBN	2
MW	0	plan a new layout	VERB	NN	0
MW	0	planned their escape	VERB	VBN	0
MW	0	Some jurisdictions are so overwhelmed that they are experimenting with routing school-children into specially designed courts that would keep first-time offenders from being saddled with an arrest record.	ADJ	JJ	4
MW	0	When he first appeared in full regalia, I was overwhelmed.	ADJ	JJ	9
MW	0	Only three Coast Guard rescue helicopters had managed to get into the air, and each was already overwhelmed by dozens of calls for help.	ADJ	JJ	17
MW	0	explain the secret of your success	VERB	NN	0
MW	0	unable to explain his strange conduct	VERB	NN	2
MW	0	arrange flowers in a vase	VERB	NN	0
MW	0	arranged a reception for the visitor	VERB	VBN	0
MW	0	arrange cards alphabetically	VERB	NN	0
MW	0	The museum attracts visitors.	VERB	NNS	2
MW	0	The museum attracts visitors.	VERB	NNS	2
MW	0	an organization staffed by volunteers	VERB	NN	2
MW	0	pointing a pencil with a knife	VERB	VBG	0
MW	0	stretched out her arms	VERB	VBN	0
MW	0	a querulous voice	ADJ	JJ	1
MW	0	St. Andrew is commemorated on November 30.	VERB	VBN	3
MW	0	commemorate an anniversary	VERB	NN	0
MW	0	an unruly crowd	ADJ	RB	1
MW	0	a mane of unruly hair	ADJ	RB	3
MW	0	a cacophony of color	NOUN	NN	1
MW	0	heroic legends	ADJ	NN	0
MW	0	It was a heroic decision.	ADJ	NN	3
MW	0	the heroic age	ADJ	NN	1
MW	0	prideful	ADJ	NN	0
MW	0	peaceful	ADJ	NN	0
MW	0	wheeled vehicles	ADJ	VBD	0
MW	0	wheeled traffic	ADJ	VBD	0
MW	0	Much as we try, we can't stop humanizing our horses.	VERB	VBG	7
MW	0	Lincoln forged a new lean language to humanize and redeem the first modern war.	VERB	NN	7
MW	0	tried to gather a crowd	VERB	NN	2
MW	0	gather flowers	VERB	NN	0
MW	0	gathered firewood	VERB	VBN	0
MW	0	people of slender means	ADJ	NN	2
MW	0	bold settlers on some foreign shore	ADJ	NN	0
MW	0	punishing a bold child for talking back	ADJ	NN	2
MW	0	The price of the stock declined.	VERB	VBD	5
MW	0	his health declined	VERB	VBD	2
MW	0	astronomical observations	ADJ	JJ	0
MW	0	astronomical numbers	ADJ	JJ	0
MW	0	a defrocked priest	VERB	NNS	1
MW	0	an advertising blitz	NOUN	NN	2
MW	0	constructed a mythical all-star team	ADJ	JJ	2
MW	0	a tragic mistake	ADJ	NN	1
MW	0	the tragic significance of the atomic bomb	ADJ	NN	1
MW	0	a civil rights icon	NOUN	NN	3
MW	0	Rosie the Riveter, a WWII [World War II] cultural icon with her blue jumpsuit and red bandana, represented the women who went to work at manufacturing hubs across the nation …	NOUN	NN	9
MW	0	an actor and fashion icon	NOUN	NN	4
MW	0	The king graced him with the rank of a knight.	VERB	VBN	2
MW	0	graveled walks graced with statues	VERB	VBN	2
MW	0	transpose letters to change the spelling	VERB	NN	0
MW	0	Each facet of the problem requires careful attention.	NOUN	NN	1
MW	0	a dormitory with a shared living area	ADJ	VBN	4
MW	0	Despite the shared memory, the PC performed relatively well …	ADJ	VBN	2
MW	0	shared equity	ADJ	VBN	0
MW	0	Charlie Stuart represents a new breed of motorcyclists who are erasing the stereotypical black-leather-jacket, tough-guy image that plagued motorcyclists since the violent Hollywood productions of the Fifties.	ADJ	JJ	12
MW	0	His book concedes that progress has been made in a sheerly numerical sense, but it argues that overall the black presence on television has been an endless recycling of a passel of injuriously stereotypical images.	ADJ	JJ	33
MW	0	throw a baseball	VERB	NN	0
MW	0	threw his opponent	VERB	NN	0
MW	0	a revealing confession	ADJ	VBG	1
MW	0	a revealing halter top	ADJ	VBG	1
MW	0	uncover the truth	VERB	NN	0
MW	0	an attractive smile	ADJ	JJ	1
MW	0	attractive forces between molecules	ADJ	JJ	0
MW	0	at close range	ADJ	RB	1
MW	0	close friends	ADJ	RB	0
MW	0	close to my birthday	ADJ	RB	0
MW	0	a directed reading program for students	ADJ	VBN	1
MW	0	directed line segment	ADJ	VBN	0
MW	0	bloodied but unbowed	ADJ	JJ	2
MW	0	disguised herself in a wig and glasses	VERB	VBN	0
MW	0	mix a drink at the bar	VERB	NN	0
MW	0	dismiss the visitors	VERB	NN	0
MW	0	He was dismissed fired{/gloss} from his job.	VERB	VBN	2
MW	0	Class is dismissed.	VERB	VBN	2
MW	0	defuse a crisis	VERB	NN	0
MW	0	thrust a dagger into his heart	VERB	NN	0
MW	0	leap over a fence	VERB	NN	0
MW	0	the difficult leap from college to the workplace	VERB	NN	2
MW	0	a fish leaps out of the water	VERB	NNS	2
MW	0	discovering himself … as her adoring and magnanimous lover	VERB	VBG	0
MW	0	discover the solution	VERB	NN	0
MW	0	reveal a secret	VERB	NN	0
MW	0	The book deals with education.	VERB	NNS	2
MW	0	deal with an offender	VERB	NN	0
MW	0	a lawyer who deals with real estate law	VERB	NNS	3
MW	0	is said to derive its name from a Native American word meaning "wild onion"	VERB	NN	3
MW	0	what was derived from their observations	VERB	VBN	2
MW	0	a complex labyrinth of tunnels and chambers	NOUN	NN	2
MW	0	a labyrinth of swamps and channels	NOUN	NN	1
MW	0	violate the law	VERB	NN	0
MW	0	misused his talents	VERB	VBN	0
MW	0	… their prisoner had the heavy task of receiving their insolence as wit, answering their insults with good-humour, and withholding from them the opportunity which they sought of engaging him in a quarrel, that they might have a pretence for misusing him.	VERB	VBG	40
MW	0	a word that is frequently misused	VERB	VBN	5
MW	0	one military force opposed to another	VERB	VBN	3
MW	0	oppose the enemy	VERB	NN	0
MW	0	concreteness as opposed to abstraction	VERB	VBN	2
MW	0	Wallace asserted control early—shutting down both candidates when they tried to talk over one another, and shushing the audience when it reacted too audibly.	VERB	VBN	1
MW	0	The suspect continued to assert his innocence.	VERB	NN	4
MW	0	He wished to vindicate himself in some way, to assert his manhood.	VERB	NN	9
MW	0	borderline hypertension	ADJ	NN	0
MW	0	a borderline state between waking and sleeping	ADJ	NN	1
MW	0	a borderline town	ADJ	NN	1
MW	0	an unusual juxtaposition of colors	NOUN	NN	2
MW	0	contrasting shapes placed in juxtaposition to each other	NOUN	NN	4
MW	0	free trade versus protection	ADP	NN	2
MW	0	a dictator who banishes anyone who opposes him	VERB	NNS	3
MW	0	He was banished from court.	VERB	VBN	2
MW	0	granite stones harsh with lichen	ADJ	NN	2
MW	0	harsh colors	ADJ	NN	0
MW	0	refer a patient to a specialist	VERB	NN	0
MW	0	studied his own life … with a shrewd and humorous eye	ADJ	JJ	9
MW	0	humorous stories	ADJ	JJ	0
MW	0	shared a humorous anecdote	ADJ	JJ	2
MW	0	butterflies fluttering among the flowers	VERB	VBG	1
MW	0	a sail fluttering in the wind	VERB	VBG	2
MW	0	hollow cheeks	ADJ	NN	0
MW	0	a hollow tree	ADJ	NN	1
MW	0	selfishness that had a gloss of humanitarianism about it	NOUN	NN	4
MW	0	The soldiers crawled forward on their bellies.	VERB	VBN	2
MW	0	The baby crawled toward her mother.	VERB	VBN	2
MW	0	traffic crawling along at 10 miles an hour	VERB	VBG	1
MW	0	bluffed them into surrendering	VERB	NN	0
MW	0	was bluffed out of a winning hand	VERB	NN	1
MW	0	Her own childhood had been made miserable by bullying …	NOUN	NN	8
MW	0	… underestimates the plain meanness behind the pleasure people take in bullying.	NOUN	NN	11
MW	0	can't tell you the answer but can give you a hint	NOUN	NN	10
MW	0	had been dropping hints that he would like to be invited	NOUN	NNS	3
MW	0	gave only a hint of what was to come	NOUN	NN	3
MW	0	stared in blank dismay	ADJ	NN	2
MW	0	their partnership was dissolved	VERB	VBN	3
MW	0	their partnership was dissolved	VERB	VBN	3
MW	0	do not dissolve and deface the laws of charity	VERB	NN	2
MW	0	dissolve sugar in water	VERB	NN	0
MW	0	paid a teenager to mow his lawn	VERB	NN	0
MW	0	paid the pizza deliverer	VERB	NN	0
MW	0	pay wages	VERB	NN	0
MW	0	a floral tribute	NOUN	NN	2
MW	0	They were fighting to stay awake.	VERB	VBG	2
MW	0	The soldiers fought bravely.	VERB	NN	2
MW	0	So far, I've had the common sense not to tweet anything ghastly.	NOUN	NN	5
MW	0	The poker players learns that sometimes both science and common sense are wrong. There is such a thing as absolute premonition of cards, a rock bottom surety of what will happen next.	NOUN	NN	9
MW	0	didn't exercise good judgment	VERB	NN	1
MW	0	exercise a muscle	VERB	NN	0
MW	0	an idea that appeals to him	VERB	NNS	3
MW	0	We appealed to them for help.	VERB	VBD	1
MW	0	define a procedure	VERB	NN	0
MW	0	define a procedure	VERB	NN	0
MW	0	whatever defines us as human	VERB	NNS	1
MW	0	rigidly defined property lines	VERB	VBN	1
MW	0	envisages the slum as a hotbed of crime	VERB	NNS	0
MW	0	envisages an entirely new system of education	VERB	NNS	0
MW	0	a river that arises from two main sources	VERB	NNS	3
MW	0	Problems arise when people try to avoid responsibility.	VERB	NN	1
MW	0	He arose from his chair.	VERB	NN	1
MW	0	A conflict arose because of a misunderstanding.	VERB	NN	2
MW	0	adapt the curriculum to students' needs	VERB	NN	0
MW	0	enact a role	VERB	NN	0
MW	0	enact a bill	VERB	NN	0
MW	0	seemed to be talking uphill	ADV	NN	4
MW	0	beaten gold	ADJ	NN	0
MW	0	struggling with the problem	VERB	VBG	0
MW	0	struggled through the high grass	VERB	VBN	0
MW	0	margin up an account	VERB	NN	0
MW	0	trying to undermine his political rivals	VERB	NN	2
MW	0	a plumbing fixture	NOUN	NN	2
