0	implication
1	new-generation
0	tram
0	altogether
1	dynamic
1	form
0	transport
0	pre-war
1	predecessors
0	really
1	means
0	new
0	trams
1	hybrid
0	street
0	car
0	lightweight
0	suburban
0	train
1	slip
0	city
0	centre
1	serving
0	essential
0	parts
0	shopping
0	malls
0	leisure
0	centres
0	theme
0	parks
0	amusement
0	arcades
0	museums
0	manchester
0	supertrams
0	also
1	head
0	town
1	mix
0	reserved
0	track
0	existing
0	railway
0	lines
0	supertram
0	effect
1	low-cost
0	replacement
0	british
0	rail
1	ageing
1	fleet
0	suburban
0	diesel
0	multiple-unit
0	trains
1	rasping
0	diesels
1	change
0	gear
1	accompaniment
1	voluminous
1	clouds
0	acrid
0	black
0	exhaust
0	fumes
1	blessing
0	train
0	spotters
1	perform
0	functions
0	exact
0	replacement
0	traditional
0	trams
0	supertram
0	concept
1	spread
0	major
0	cities
1	next
0	decade
0	blackpool
0	still
0	alone
1	use
0	traditional
0	double-deckers
0	book
0	review
0	cause
0	rebel
0	pale
0	companion
0	andrew
0	motion
0	viking
0	pounds
0	unfair
0	auden
1	suggest
0	letter
0	lord
0	byron
0	poet
1	sense
0	people
1	hazy
1	vaporous
1	presences
1	float
1	slender
1	anaemic
0	first
0	novel
0	notable
0	poet
0	appear
1	support
0	claim
0	book
1	opens
1	projected
0	sequence
0	novels
1	cover
0	period
1	present
0	day
1	aims
1	explore
0	blurb
1	describes
1	painful
0	transition
0	youth
0	adulthood
0	course
0	popular
1	subject
0	seems
0	particularly
1	attractive
0	poet-turned-novelist
0	scope
0	offers
1	tremulously
1	sensitive
1	probing
0	feelings
1	sensitivity
0	though
0	enough
0	andrew
0	motion
1	presents
0	static
1	humourless
1	mood-piece
1	filled
1	imagery
0	hero
0	francis
0	mayne
0	suffering
0	adolescent
0	emotional
0	confusion
0	acute
0	self-consciousness
1	finds
1	hard
0	communicate
0	people
0	least
0	separated
0	parents
0	father
0	faceless
0	figure
0	retired
0	brigadier
1	reserved
0	taciturn
0	mother
1	contrast
1	vividly
0	realised
0	character
0	book
0	nervy
0	flirtatious
0	selfish
0	already
0	third
0	husband
0	thinks
0	primarily
0	appearance
0	even
0	visiting
0	dying
0	daughter
0	francis
0	twin
0	first
0	half
0	novel
1	dominated
0	girl
0	death
0	leukaemia
1	refreshing
0	simplicity
1	tenderness
0	motion
1	account
1	way
0	francis
0	nurses
0	sketchily
1	drawn
0	episode
1	carry
0	much
1	weight
0	meanwhile
0	public
0	school
0	francis
1	conducting
0	love-affair
0	older
0	pupil
0	named
0	keith
0	ogilvie
0	finally
0	rejected
1	devious
0	arrogant
0	keith
0	informs
1	obsolete
0	know
1	make
1	things
0	happen
1	response
0	rejection
1	flat
1	reaction
1	massive
0	demonstration
0	keith
0	earlier
0	persuaded
1	join
0	vietnam
0	war
1	violent
0	event
0	described
0	length
1	hysterically
1	colourful
0	terms
1	piece
0	history
1	woven
0	convincingly
1	plot
1	broad
0	hints
0	date
1	inserted
0	comical
0	lack
0	subtlety
0	god
0	darling
0	heard
0	exclaims
0	francis
0	mother
0	day
0	greets
0	czechoslovakia
0	invaded
0	motion
0	better
0	seriously
0	intends
0	series
0	novels
1	capture
1	feel
0	period
0	book
0	principal
0	defect
0	remains
0	vacuity
0	protagonist
0	eagerness
0	depict
1	cloudy
0	psychology
0	adolescent
0	motion
0	forgotten
1	give
0	boy
0	personality
0	however
1	given
0	psychotic
0	compulsion
0	formulate
0	fanciful
0	similes
0	hardly
0	page
1	goes
0	hapless
0	francis
0	noticing
0	something
0	reminds
0	improbably
0	something
0	else
0	sometimes
0	reminded
0	several
1	things
0	moment
0	avenue
0	chestnut
0	trees
0	looks
1	child
1	drawing
1	ghosts
1	next
0	appears
0	frightening
0	derelict
1	extinguished
1	chandeliers
0	finally
0	chestnuts
1	prance
1	holding
0	gleaming
0	branches
1	hysterics
0	writing
0	rapidly
0	palls
0	hope
0	novels
1	come
0	motion
0	curb
0	reckless
0	passion
0	travel
1	pilgrimage
1	sans
1	progress
0	elisabeth
0	stroumillo
0	potters
0	round
0	poitou
0	elisabeth
0	de
0	stroumillo
0	people
0	tend
1	look
1	vague
0	mention
0	poitou
0	umm
1	part
0	france
0	know
0	exactly
0	inland
0	la
0	rochelle
0	say
0	north
0	cognac
0	east
0	limoges
0	sort
0	pass
0	realising
0	going
0	dordogne
0	cognac
0	nice
0	well
0	better
0	best
1	things
0	fact
0	people
0	french
0	bother
0	even
0	france
0	variety
1	found
1	enormous
0	passion
0	numerous
0	romanesque
0	churches
0	cases
1	humbly
0	proportioned
1	elevated
0	unique
0	works
0	art
0	richness
0	exquisitely-sculpted
0	decoration
0	go
0	look
0	churches
1	going
1	african
1	game
1	reserve
1	ignoring
1	animals
1	serious
0	drinkers
0	production
0	cognac
0	investigate
0	cognac
0	chance
0	sample
0	pineau
1	powerful
0	local
0	aperitif
0	made
1	young
0	wine
1	laced
0	cognac
0	north
0	poitou
1	borders
0	vendee
0	shapely
1	clumps
0	trees
0	almost
1	punctuation
1	marks
0	widespreading
0	marshy
0	landscapes
0	south
1	bubbles
1	little
0	rolling
0	hills
0	water
0	everywhere
0	canals
0	streams
0	small
1	busy
0	rivers
0	charming
0	names
0	boutonne
0	mignon
0	belle
0	big
1	lazy
0	rivers
0	sevre
0	niortaise
0	charente
0	lower
0	reaches
0	sevre
0	niortaise
0	swollen
0	waters
0	covered
0	whole
0	area
0	medieval
0	monks
0	started
0	dig
1	spider-web
0	ditches
0	drain
0	marais
0	poitevin
0	pleasantly
1	low-profile
0	tourist
0	attraction
1	take
0	canal-boat
1	trips
0	villages
0	hardly
0	changed
0	years
0	known
0	maillezais
0	huge
0	rather
1	dull
0	ruined
0	abbey
0	coulon
0	first
0	ate
0	delicious
0	local
0	version
0	called
0	mouclade
1	drifting
0	grassy
0	polders
0	farmers
0	ferry
0	cattle
0	punts
1	following
0	leafy
1	twisting
0	lanes
1	marked
0	rusty
0	signs
1	proclaiming
0	venise
0	verte
0	all-green
0	mysteriously
1	silent
1	world
0	occasional
0	fisherman
0	twitching
0	rod
1	algae-smothered
0	waters
1	disturbs
0	stillness
0	greenery
0	south
0	deep
0	forest
0	chize
1	fine
0	renaissance
0	chateau
0	dampierre-sur-boutonne
0	edge
0	marshes
0	west
0	rochefort
0	marennes
0	mussels
0	oysters
1	raised
0	region
0	strangest
0	townlets
1	sits
0	marshes
0	brouage
1	somnolent
0	low
0	grey
0	walls
0	stumpy
0	towers
1	rich
0	salt
1	powerful
0	boot
1	son
1	proud
0	samuel
0	champlain
0	founder
0	quebec
0	born
0	century
0	later
1	adoptive
1	daughter
1	weep
0	marie
0	mancini
0	niece
0	louis
0	xiv
0	minister
0	mazarin
0	went
0	romance
0	young
0	king
1	quashed
0	political
0	reasons
0	months
0	later
0	marie
0	departed
0	louis
0	said
0	paused
0	nostalgically
0	brouage
0	way
0	paris
0	marrying
0	spanish
0	infanta
0	st
0	jean-de-luz
0	come
0	back
0	brouage
0	st
0	canalside
0	village
0	lovely
0	romanesque
0	church
0	sign
0	junction
1	points
0	chateau
0	improbably
0	perfect
0	lake
0	gardens
1	stare
0	posters
0	region
0	la
0	roche
0	courbon
0	surprising
0	room
0	covered
0	ceiling
0	floor
0	paintings
0	salon
0	library
0	instead
0	dotty
0	stone
0	bathtub
0	set
0	wall
0	later
0	date
0	lady
0	called
0	charlotte
0	never
0	used
1	got
0	plumbing
1	details
0	wrong
1	wriggling
0	country
0	come
0	chateaux
0	panloy
0	flaking
0	romantically
1	away
0	hillock
0	overlooking
0	bend
0	charente
0	almost
1	next
1	door
0	much
0	older
0	moated
0	crazannes
1	half-smothered
0	amazing
0	flamboyant
0	gothic
0	carving
0	crossing
0	autoroute
0	turning
0	north
1	brings
0	st
0	way
0	isolated
0	church
0	fenioux
0	conically-roofed
0	tower
1	hugged
1	brood
0	smaller
0	roofs
0	shaped
1	candle
1	snuffers
0	visible
0	miles
0	st
0	charming
0	little
0	town
0	good
0	shops
0	well
0	half-timbered
0	houses
0	narrow
0	old
0	streets
0	spanned
0	ancient
0	bell-tower
0	also
0	renaissance
0	fountain
0	extremely
1	odd
0	conglomeration
0	church
0	buildings
0	comprising
0	ancient
0	ruin
0	proper
0	church
1	skeleton
0	faade
0	nave
0	rather
1	pompous
0	unfinished
0	abbey
1	makes
0	conveniently
0	central
1	hub
0	marais
0	poitevin
0	village
0	coulon
0	miles
0	north
0	inexplicably
1	changes
0	number
0	top
0	hill
0	niort
0	distance
0	parallel
0	saintes
0	gallo-roman
0	remains
0	beautiful
0	romanesque
0	abbey
1	atmospheric
0	medieval
0	quarter
0	miles
0	south
0	st
0	jean
0	miles
0	north-west
0	surgeres
0	public
0	buildings
0	including
0	engagingly
0	asymmetrical
0	church
0	castle
0	walls
0	scattered
0	beautiful
0	gardens
0	perfect
0	picnicking
0	miles
0	south-west
0	st
0	jean
0	brouage
0	road
0	st-savinien
0	upper
0	limit
0	tidal
0	reaches
0	charente
0	villagers
0	main
0	hobby
0	seems
0	fishing
0	peculiar
1	saucer-shaped
0	nets
0	suspended
0	precariously-perched
0	bankside
0	huts
0	fisherman
1	waxed
0	lyrical
0	variety
0	fish
0	river
0	even
0	salmon
0	assured
0	course
0	protected
0	thrown
1	back
0	normalement
0	almost
0	poitevin
0	town
0	village
0	st-savinien
1	sweet
0	romanesque
0	church
0	melle
0	indeed
0	aulnay
0	miles
0	north-east
0	st
0	jean
0	probably
0	best
1	unassuming
0	architecture
0	perfect
1	frame
1	sheer
0	artistry
0	carvings
0	round
0	doors
0	windows
0	biblical
1	motifs
0	recur
0	art-experts
0	call
1	sermons
1	stone
1	messages
0	certainly
1	clear
0	often-illiterate
0	medieval
0	pilgrims
0	trudging
0	santiago
0	compostela
0	spain
0	themes
0	always
0	interspersed
0	fanciful
0	ones
1	grimacing
0	masks
0	weird
0	animals
1	exuberant
0	abstract
0	patterns
0	think
0	sculptors
0	motivated
0	piety
0	also
0	certain
0	competitive
1	spirit
0	church
1	finer
0	next
0	village
0	pilgrims
0	surely
0	pause
0	today
1	attraction-merchants
0	lure
0	tourists
1	medieval
1	forebears
1	pilgrims
0	law
0	always
0	take
0	along
0	friend
0	sue
0	litigation
0	pay
0	even
0	unlikeliest
0	circumstances
0	stephen
0	gold
0	explains
0	stephen
0	gold
1	things
0	go
0	wrong
0	sue
0	often
0	think
0	money
1	changed
1	hands
0	someone
0	even
0	favour
0	matter
0	long
1	show
0	owed
0	legal
0	duty
0	careful
0	negligent
0	damages
1	come
1	way
0	number
1	points
1	bear
0	mind
0	take
0	references
1	giving
0	credit
0	lending
0	money
0	letting
0	tenants
0	taking
0	staff
1	ask
0	banks
0	building
0	societies
0	former
0	landlords
1	present
0	past
0	employers
0	rely
0	detriment
0	misleading
0	reference
1	given
0	negligently
0	able
0	sue
0	referee
1	subject
0	bad
0	reference
0	sue
0	referee
0	libel
1	show
0	referee
0	good
0	spite
1	ill-will
0	improper
0	motive
0	take
0	prosperous
1	adviser
0	shopping
0	sprees
0	demonstrate
1	high
1	degree
0	trust
1	strong
0	reliance
0	say
0	unexpected
0	protection
0	seller
0	go
0	business
0	goods
1	fall
1	pieces
0	woman
0	accountant
0	knew
0	nothing
0	mechanical
1	side
0	vehicles
0	asked
0	knowledgeable
0	friend
0	find
0	car
0	stipulated
0	never
0	involved
0	accident
0	friend
0	found
0	garage
0	failed
0	check
0	accident-free
0	assured
0	lady
0	case
1	bought
0	accident
0	worthless
0	may
0	last
0	year
0	court
0	appeal
0	upheld
0	judgment
0	friend
0	damages
0	negligence
0	owed
0	accountant
0	duty
0	care
0	conservatory
0	collapses
0	result
0	negligence
0	professionals
0	engaged
0	previous
0	owner
0	put
0	sue
0	professionals
0	builders
0	architects
0	surveyors
0	engineers
1	courtesy
0	defective
0	premises
0	act
0	fact
0	never
0	contract
1	strict
0	time
0	limits
0	generally
0	years
0	damage
0	first
1	occurred
0	damage
0	initially
0	latent
1	given
0	longer
0	years
0	discovered
0	years
0	also
0	possible
0	claim
0	damages
0	local
0	authority
0	negligently
1	failing
0	ensure
0	construction
0	work
1	complied
0	relevant
0	building
0	regulations
0	solicitor
0	fails
0	draw
1	reasonable
0	time
0	client
0	subsequently
0	dies
1	lose
0	gift
1	made
0	sue
0	solicitor
1	collected
0	job
0	properly
0	law
1	reckons
0	owed
0	well
0	client
0	duty
0	care
0	want
0	borrow
0	mortgage
0	prospective
0	lenders
0	property
0	valued
0	expense
0	contract
0	valuer
0	valuer
0	negligent
0	buy
0	property
0	relying
0	report
0	still
0	able
0	sue
0	damages
0	house
0	lords
1	decided
0	cases
0	last
0	april
0	spite
0	attempt
1	get
0	valuers
1	hook
0	disclaimer
1	said
0	accept
0	valuer
0	warrant
0	anything
0	stated
0	report
1	accurate
0	alas
0	disclaimers
1	work
0	example
0	property
0	valued
0	industrial
0	expensive
0	house
0	disclaimers
0	also
0	used
0	referees
0	others
1	rob
0	claim
0	damages
0	attempts
1	hide
0	disclaimer
0	prove
1	fair
0	reasonable
0	disclaimer
0	never
1	take
1	away
0	rights
0	defective
0	premises
0	act
0	collapsing
0	conservatory
0	prevent
0	anyone
0	sued
0	negligence
0	caused
0	death
0	injury
0	yet
1	reached
1	point
0	awarded
0	damages
0	meteorological
0	office
0	went
0	camping
0	day
0	unforecast
0	hurricane
0	followed
0	duff
0	advice
0	legal
0	journalist
0	newspaper
0	mercifully
0	doubt
0	day
0	thrift
0	turned
1	nightmare
0	daniel
0	john
0	george
0	tyson
1	gambling
0	man
1	take
0	unnecessary
0	risks
0	smoke
0	drink
0	even
0	wanted
0	heart
0	attacks
0	by-pass
0	operation
1	made
1	decision
1	account
0	mr
0	tyson
0	thrifty
0	states
0	quite
0	proudly
0	wife
0	rosie
1	burden
1	form
0	social
0	government
1	support
0	age
0	mr
0	tyson
0	enjoying
0	hoped
1	comfortable
0	retirement
0	life
1	saving
1	given
0	small
0	nest-egg
0	interest
1	help
0	supplement
0	pensions
0	tysons
1	meant
0	nothing
0	extravagant
0	extra
0	month
1	make
0	life
1	home
0	south
0	ruislip
0	middlesex
0	easier
0	money
0	invested
0	expected
0	tysons
0	years
1	earned
1	return
0	month
0	morning
0	june
0	george
0	tyson
0	turned
0	radio
0	hear
0	small
0	investment
0	business
0	called
0	barlow
0	clowes
1	collapsed
0	getting
0	dressed
1	came
0	news
0	said
0	mr
0	tyson
0	former
0	clerk
0	works
0	harrow
0	council
0	london
0	investors
0	barlow
0	clowes
0	tysons
0	orginally
1	put
0	uk
0	fund
0	gibraltar-based
0	barlow
0	clowes
0	international
0	bci
0	fate
0	determined
1	short
0	businesses
1	failed
1	transferred
0	bci
0	better
1	returns
0	offered
0	days
1	followed
0	tysons
1	found
0	investors
1	victims
0	financial
1	crash
0	global
0	proportions
0	invested
0	funds
0	bci
0	investors
1	faced
0	shortfall
0	initial
1	shock
0	disbelief
0	tysons
0	grew
0	angry
0	advisers
0	convinced
0	barlow
0	clowes
0	midland
0	bank
0	manager
1	gave
0	verbal
0	assurances
1	security
0	regulatory
0	authorities
1	responsible
0	investment
1	community
0	department
0	trade
0	industry
1	allowed
0	company
0	trade
1	felt
1	safe
0	professional
0	said
0	mr
0	tyson
1	feel
0	appalled
1	way
0	professional
0	guardians
0	treated
1	gambling
0	man
0	affect
1	lost
1	gamble
0	many
0	investors
0	mr
0	tyson
1	found
0	go
0	back
0	work
1	ease
0	financial
1	strain
0	hoped
1	avoid
0	ironically
0	government
0	partly
0	blamed
0	affair
1	gave
0	chance
1	return
0	work
0	retirement
0	change
0	tax
0	rules
0	affecting
0	pensions
0	shortly
1	followed
0	job
0	department
0	environment
0	property
0	services
0	agency
0	post
0	carries
0	march
1	see
1	stay
1	putting
0	politely
0	mr
0	tyson
0	said
1	whole
0	affair
1	encouraged
1	return
0	paid
0	employment
1	planned
0	work
0	investors
0	wife
0	quandry
0	wanted
0	something
1	felt
0	powerless
1	pursuing
0	legal
0	action
0	cost
0	money
1	meant
0	selling
0	house
0	option
0	nothing
1	left
1	feeling
0	justice
0	compromised
0	gave
0	barlow
0	clowes
0	investors
0	group
1	formed
0	last
0	july
1	represent
0	investors
0	interests
1	co-ordinate
1	fight
0	compensation
0	says
0	mr
0	tyson
1	blessing
0	dedicated
0	people
0	clearly
0	know
1	talking
1	guided
0	people
1	victims
0	certainly
1	kept
1	together
1	aside
0	last
0	year
1	brought
0	little
0	respite
0	personal
1	crisis
0	tysons
0	yet
0	see
0	cash
0	payment
0	liquidators
1	winding
0	bci
0	affairs
0	little
0	money
0	recovered
0	remains
1	subject
0	legal
1	tussle
0	courts
0	yet
1	take
0	months
0	resolve
0	told
0	claim
0	amount
1	around
0	capital
0	gains
0	tax
0	likely
0	deducted
0	total
0	get
0	money
0	back
0	tysons
1	find
1	position
1	gambler
1	gambled
1	lost
0	tysons
1	gamble
0	labour
0	party
0	conference
0	policy
0	review
1	throws
1	spanner
0	whitehall
1	machinery
0	colin
0	hughes
0	political
0	correspondent
1	incoming
0	labour
0	government
1	turn
0	large
0	areas
0	whitehall
1	upside
0	party
0	policy
0	review
0	barely
1	considers
0	implications
1	plans
0	restructuring
0	government
0	departments
1	scattered
0	policy
0	review
0	proposals
0	drastically
0	alter
1	status
0	organisation
0	department
0	trade
0	industry
0	create
0	departments
0	department
0	consumer
0	affairs
0	department
0	legal
0	administration
0	create
0	department
0	environmental
0	protection
0	existing
0	department
0	environment
1	set
0	plethora
0	new
0	commissions
0	executive
0	agencies
1	set
0	women
0	ministry
0	overt
0	changes
0	advocated
0	review
0	papers
0	department
0	explicitly
1	escapes
0	unscathed
0	conservatives
0	like
0	abolish
0	department
0	energy
0	virtually
0	case
1	aim
0	causing
0	upheaval
0	explicitly
0	declared
0	labour
1	aim
1	upset
0	bureaucratic
1	order
1	inherits
0	new
0	departments
0	quangos
0	according
0	review
1	designed
1	act
1	irritants
0	antagonists
0	civil
0	service
1	system
0	policy
0	review
1	nowhere
1	considers
0	overall
0	effect
0	individual
0	changes
0	proposed
1	co-ordinated
1	contemplate
0	knock-on
0	consequences
0	labour
0	ministers
0	attempting
0	implement
0	programme
1	rebuilding
0	governmental
1	machine
0	medium
0	term
0	industrial
0	strategy
0	form
1	centrepiece
0	labour
0	economic
0	policy
0	according
0	productive
0	competitive
0	economy
0	review
0	group
0	administered
0	transformed
0	department
0	trade
0	industry
0	review
1	adds
1	seek
0	dti
0	equal
0	superior
1	status
0	treasury
1	approach
1	seek
1	knock
1	keystone
0	civil
0	service
0	tradition
0	labour
0	policy
0	long
1	sought
1	challenge
0	treasury
0	dominance
0	government
0	last
0	effort
0	department
0	economic
0	affairs
1	set
0	harold
0	wilson
1	headed
0	george
0	brown
0	ended
0	futile
0	departmental
0	ministerial
0	infighting
0	addition
0	minister
0	science
0	technology
0	newly
1	supreme
0	dti
0	responsibility
1	determing
0	investment
0	research
1	mention
0	education
0	policy
0	affect
0	department
0	education
0	science
0	dti
1	override
0	treasury
0	new
1	powerful
0	department
0	consumer
0	affairs
1	antagonise
0	dti
1	headed
0	minister
0	cabinet
1	rank
1	act
0	consumers
1	voice
0	government
0	departments
0	remit
0	inter-departmental
1	intrusion
1	wide
1	watching
1	brief
0	government
0	action
1	ability
0	initiate
0	consumer
0	legislation
0	women
0	ministry
1	given
0	equal
0	license
1	able
1	require
0	government
0	department
0	review
0	policies
0	practices
0	existing
0	proposed
0	legislation
0	new
0	departments
1	born
0	others
1	extended
1	oldest
0	home
0	office
0	become
1	shadow
1	present
1	self
0	labour
0	proposed
0	department
0	legal
0	administration
1	take
0	responsibility
0	courts
0	tribunals
0	court
0	procedures
0	organisation
0	training
0	appointment
0	legal
0	profession
0	magistracy
0	judiciary
0	legal
0	aid
0	legal
0	services
0	sentencing
0	council
1	leave
0	home
0	office
0	policing
0	penal
0	policy
0	criminal
0	law
0	responsibility
0	sex
0	discrimination
0	act
0	equal
0	pay
0	act
0	equal
0	opportunities
0	commission
1	given
0	women
0	ministry
0	concept
0	minister
0	cabinet
1	rank
0	therefore
0	implicitly
1	member
0	cabinet
1	proper
0	crops
0	environment
0	new
0	minister
0	environmental
0	protection
1	operate
0	doe
1	work
0	easy
0	imagine
1	conflicts
1	interest
0	housing
0	planning
0	functions
0	department
0	problematic
0	labour
1	plan
0	ministry
0	agriculture
0	fisheries
0	food
0	priority
0	maff
0	become
0	food
0	farming
0	policy
0	review
1	says
0	main
1	concerns
0	become
0	food
0	people
0	consume
0	farming
0	produce
0	regulatory
0	functions
0	food
0	industry
1	split
0	maff
0	department
0	health
1	transfer
0	new
0	food
1	standards
0	agency
0	first
0	many
0	agencies
0	executives
0	commissions
0	quango-like
1	bodies
1	recommended
0	review
0	cases
0	labour
0	quangos
1	merge
0	existing
0	ones
1	replace
0	well-established
1	bodies
0	funding
1	higher
0	education
0	become
0	responsibility
1	body
0	rather
0	labour
0	quality
0	commission
1	replace
0	audit
0	commission
0	new
0	regulatory
0	commissions
0	consumer
0	councils
0	utility
0	ombudsmen
0	public
1	interest
0	commissioners
0	appointed
0	secretary
0	state
0	skills
0	uk
0	locally
0	structured
0	training
0	commission
1	fair
0	wages
0	commission
0	health
0	technology
0	commission
0	health
0	quality
0	commission
0	education
1	standards
0	council
0	independent
0	sentencing
0	council
0	children
0	commissioner
0	environmental
0	protection
0	executive
0	social
0	insurance
0	fund
1	administered
0	independent
0	commission
0	garden
0	update
0	growing
0	classes
0	weekend
0	garden
0	page
0	garden
0	update
0	weekend
0	work
0	marc
0	champion
0	washington
0	secateurs
0	likely
0	tool
0	demand
0	summer
1	sprawl
0	begins
0	oppressive
1	stage
0	year
1	trigger
0	fingers
1	itching
1	snip
1	back
0	overgrown
0	mallows
1	clear
0	mildewing
0	foliage
1	golden
0	rod
0	reduce
1	overpowering
0	bulk
1	bullyboy
0	ground
0	cover
0	keep
0	away
0	jasmine
0	already
0	thick
0	flower
0	bud
0	clematis
0	however
0	untidy
0	buddleias
0	messy
0	cut
0	back
0	spring
0	dead
0	ragged
1	heads
1	climbing
0	hydrangea
0	removed
0	cutting
0	stem
1	joins
0	main
0	branch
0	virginia
0	creeper
0	needs
0	clipped
1	back
0	windows
0	hauled
0	gutters
0	mulching
0	pleasant
0	activity
0	october
0	spring
0	usually
0	pressing
0	jobs
0	shrubs
0	hydrangea
0	particularly
1	relish
1	rich
0	rations
0	good
0	time
0	plant
0	hardy
0	shrubs
0	clematis
1	bristles
0	brittle
0	green
0	shoots
0	spring
0	planting
0	anxiety
0	rather
0	pleasure
0	runner
0	beans
0	french
0	beans
1	given
0	completely
0	cleared
0	vegetable
0	plots
0	globe
0	artichokes
0	sprouting
0	new
0	leaves
0	need
0	protection
0	frost
0	cold
0	areas
0	summer
1	bedding
0	looking
1	tired
0	removed
0	ground
0	cleaned
1	fed
0	ready
0	spring
0	bulbs
0	wallflowers
0	city
0	comment
1	spring
1	step
0	stock
0	market
0	least
0	last
0	friday
0	post-election
0	stock
0	market
1	surge
0	one-day
0	special
0	offer
0	professionals
0	prices
0	remained
1	high-indeed
0	ft-se
0	index
1	risen
1	points
1	allowing
0	even
0	passive
0	private
0	investors
0	including
0	unit
0	trust
1	holders
1	take
0	advantage
1	market
0	gain
0	election
0	day
1	looking
0	increasingly
0	sustainable
1	prospects
0	earnings
0	better
1	middle
0	last
0	week
0	possible
0	argue
1	prospects
0	much
0	better
0	labour
0	government
1	market
1	discounting
0	result
0	ft-se
1	failed
1	hold
0	gains
0	yesterday
0	shortly
1	opening
1	points
1	away
0	last
0	september
0	previous
0	record
0	closing
1	level
